cell,true_label,cluster
E1.MAA001845.3_39_F.1.1,endothelial cell,2
E1.MAA001894.3_39_F.1.1,astrocyte,6
E1.MAA001895.3_38_F.1.1,endothelial cell,2
E10.B003275.3_38_F.1.1,endothelial cell,16
E10.B003277.3_39_F.1.1,oligodendrocyte,9
E10.B003290.3_38_F.1.1,endothelial cell,10
E10.MAA000563.3_10_M.1.1,oligodendrocyte precursor cell,12
E10.MAA000581.3_10_M.1.1,oligodendrocyte,15
E10.MAA000923.3_9_M.1.1,neuron,7
E10.MAA000925.3_9_M.1.1,oligodendrocyte,14
E10.MAA000926.3_9_M.1.1,astrocyte,11
E10.MAA000935.3_8_M.1.1,oligodendrocyte,15
E10.MAA000941.3_8_M.1.1,oligodendrocyte,15
E11.B000621.3_56_F.1.1,astrocyte,11
E11.B003275.3_38_F.1.1,endothelial cell,10
E11.B003290.3_38_F.1.1,endothelial cell,2
E11.MAA000560.3_10_M.1.1,oligodendrocyte,15
E11.MAA000926.3_9_M.1.1,oligodendrocyte,15
E11.MAA000932.3_11_M.1.1,endothelial cell,16
E11.MAA000935.3_8_M.1.1,oligodendrocyte,1
E11.MAA001894.3_39_F.1.1,astrocyte,11
E12.MAA000581.3_10_M.1.1,endothelial cell,10
E12.MAA000902.3_11_M.1.1,oligodendrocyte,14
E12.MAA000924.3_8_M.1.1,neuron,7
E12.MAA000926.3_9_M.1.1,oligodendrocyte,15
E12.MAA000935.3_8_M.1.1,oligodendrocyte,15
E12.MAA000941.3_8_M.1.1,oligodendrocyte,15
E12.MAA000944.3_9_M.1.1,astrocyte,19
E12.MAA000947.3_9_M.1.1,oligodendrocyte,15
E12.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,4
E12.MAA001895.3_38_F.1.1,endothelial cell,16
E13.B003275.3_38_F.1.1,brain pericyte,3
E13.B003290.3_38_F.1.1,endothelial cell,16
E13.MAA000560.3_10_M.1.1,oligodendrocyte,15
E13.MAA000578.3_10_M.1.1,oligodendrocyte,15
E13.MAA000581.3_10_M.1.1,endothelial cell,2
E13.MAA000615.3_10_M.1.1,neuron,19
E13.MAA000926.3_9_M.1.1,brain pericyte,3
E13.MAA000935.3_8_M.1.1,oligodendrocyte,15
E13.MAA000941.3_8_M.1.1,endothelial cell,2
E13.MAA000942.3_8_M.1.1,neuron,7
E13.MAA000944.3_9_M.1.1,astrocyte,6
E14.B003275.3_38_F.1.1,endothelial cell,2
E14.B003290.3_38_F.1.1,endothelial cell,2
E14.MAA000560.3_10_M.1.1,oligodendrocyte,15
E14.MAA000581.3_10_M.1.1,brain pericyte,3
E14.MAA000641.3_9_M.1.1,brain pericyte,3
E14.MAA000926.3_9_M.1.1,astrocyte,11
E14.MAA000932.3_11_M.1.1,oligodendrocyte,15
E14.MAA000935.3_8_M.1.1,oligodendrocyte,1
E14.MAA000944.3_9_M.1.1,astrocyte,11
E15.MAA000581.3_10_M.1.1,neuron,7
E15.MAA000638.3_9_M.1.1,neuron,7
E15.MAA000923.3_9_M.1.1,astrocyte,11
E15.MAA000941.3_8_M.1.1,astrocyte,11
E16.B001688.3_38_F.1.1,oligodendrocyte,15
E16.B003275.3_38_F.1.1,endothelial cell,16
E16.MAA000560.3_10_M.1.1,astrocyte,11
E16.MAA000581.3_10_M.1.1,brain pericyte,3
E16.MAA000923.3_9_M.1.1,oligodendrocyte,15
E16.MAA000925.3_9_M.1.1,oligodendrocyte,15
E16.MAA000932.3_11_M.1.1,oligodendrocyte,1
E16.MAA000941.3_8_M.1.1,astrocyte,11
E16.MAA000944.3_9_M.1.1,oligodendrocyte,15
E16.MAA000947.3_9_M.1.1,oligodendrocyte,15
E16.MAA001895.3_38_F.1.1,oligodendrocyte,13
E17.B003275.3_38_F.1.1,endothelial cell,16
E17.B003290.3_38_F.1.1,brain pericyte,3
E17.MAA000561.3_10_M.1.1,neuron,7
E17.MAA000581.3_10_M.1.1,neuron,7
E17.MAA000923.3_9_M.1.1,astrocyte,11
E17.MAA000947.3_9_M.1.1,oligodendrocyte,15
E17.MAA001895.3_38_F.1.1,brain pericyte,3
E18.MAA000560.3_10_M.1.1,oligodendrocyte,1
E18.MAA000581.3_10_M.1.1,endothelial cell,18
E18.MAA000638.3_9_M.1.1,endothelial cell,18
E18.MAA000926.3_9_M.1.1,oligodendrocyte,15
E18.MAA000932.3_11_M.1.1,endothelial cell,2
E18.MAA000942.3_8_M.1.1,oligodendrocyte,1
E19.MAA000538.3_8_M.1.1,Bergmann glial cell,5
E19.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,4
E19.MAA000561.3_10_M.1.1,endothelial cell,2
E19.MAA000581.3_10_M.1.1,endothelial cell,2
E19.MAA000638.3_9_M.1.1,neuron,7
E19.MAA000926.3_9_M.1.1,oligodendrocyte,9
E19.MAA000941.3_8_M.1.1,oligodendrocyte,15
E19.MAA000944.3_9_M.1.1,oligodendrocyte,15
E2.B003277.3_39_F.1.1,oligodendrocyte,9
E2.B003290.3_38_F.1.1,endothelial cell,2
E2.B003728.3_56_F.1.1,oligodendrocyte,15
E2.MAA000560.3_10_M.1.1,endothelial cell,16
E2.MAA000902.3_11_M.1.1,astrocyte,11
E2.MAA000926.3_9_M.1.1,oligodendrocyte,15
E2.MAA000932.3_11_M.1.1,endothelial cell,10
E2.MAA000944.3_9_M.1.1,oligodendrocyte,15
E2.MAA001894.3_39_F.1.1,oligodendrocyte,1
E20.B001688.3_38_F.1.1,oligodendrocyte,1
E20.B003275.3_38_F.1.1,endothelial cell,2
E20.MAA000560.3_10_M.1.1,oligodendrocyte,15
E20.MAA000561.3_10_M.1.1,brain pericyte,3
E20.MAA000563.3_10_M.1.1,oligodendrocyte,1
E20.MAA000581.3_10_M.1.1,endothelial cell,2
E20.MAA000923.3_9_M.1.1,astrocyte,11
E20.MAA000930.3_8_M.1.1,oligodendrocyte,1
E20.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,4
E20.MAA000944.3_9_M.1.1,endothelial cell,16
E20.MAA001895.3_38_F.1.1,oligodendrocyte,13
E21.MAA000560.3_10_M.1.1,oligodendrocyte,15
E21.MAA000581.3_10_M.1.1,endothelial cell,10
E21.MAA000641.3_9_M.1.1,oligodendrocyte,15
E21.MAA000923.3_9_M.1.1,oligodendrocyte,15
E21.MAA000926.3_9_M.1.1,endothelial cell,16
E21.MAA000941.3_8_M.1.1,astrocyte,11
E21.MAA000944.3_9_M.1.1,oligodendrocyte,6
E22.B000621.3_56_F.1.1,endothelial cell,16
E22.B003275.3_38_F.1.1,oligodendrocyte,13
E22.MAA000560.3_10_M.1.1,oligodendrocyte,1
E22.MAA000564.3_10_M.1.1,oligodendrocyte,15
E22.MAA000581.3_10_M.1.1,oligodendrocyte,13
E22.MAA000923.3_9_M.1.1,oligodendrocyte,15
E22.MAA000932.3_11_M.1.1,oligodendrocyte,1
E22.MAA000935.3_8_M.1.1,oligodendrocyte,9
E22.MAA000941.3_8_M.1.1,brain pericyte,3
E22.MAA000944.3_9_M.1.1,oligodendrocyte,15
E22.MAA001895.3_38_F.1.1,brain pericyte,3
E3.MAA000538.3_8_M.1.1,neuron,7
E3.MAA000560.3_10_M.1.1,astrocyte,11
E3.MAA000564.3_10_M.1.1,oligodendrocyte,15
E3.MAA000923.3_9_M.1.1,oligodendrocyte precursor cell,4
E3.MAA000926.3_9_M.1.1,oligodendrocyte,9
E3.MAA000930.3_8_M.1.1,oligodendrocyte,15
E3.MAA000932.3_11_M.1.1,endothelial cell,10
E3.MAA000935.3_8_M.1.1,astrocyte,11
E3.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,4
E3.MAA000944.3_9_M.1.1,oligodendrocyte,15
E3.MAA001845.3_39_F.1.1,endothelial cell,2
E3.MAA001894.3_39_F.1.1,oligodendrocyte,15
E4.MAA000560.3_10_M.1.1,oligodendrocyte,15
E4.MAA000563.3_10_M.1.1,oligodendrocyte,15
E4.MAA000615.3_10_M.1.1,oligodendrocyte,15
E4.MAA000926.3_9_M.1.1,oligodendrocyte,15
E4.MAA000930.3_8_M.1.1,endothelial cell,2
E4.MAA000932.3_11_M.1.1,endothelial cell,18
E4.MAA000935.3_8_M.1.1,oligodendrocyte,15
E4.MAA000941.3_8_M.1.1,endothelial cell,16
E4.MAA000944.3_9_M.1.1,astrocyte,11
E4.MAA001845.3_39_F.1.1,endothelial cell,2
E4.MAA001894.3_39_F.1.1,astrocyte,6
E4.MAA001895.3_38_F.1.1,endothelial cell,2
E5.B003277.3_39_F.1.1,oligodendrocyte precursor cell,4
E5.B003290.3_38_F.1.1,astrocyte,11
E5.MAA000638.3_9_M.1.1,oligodendrocyte,1
E5.MAA000641.3_9_M.1.1,oligodendrocyte,15
E5.MAA000902.3_11_M.1.1,oligodendrocyte,15
E5.MAA000924.3_8_M.1.1,neuron,7
E5.MAA000926.3_9_M.1.1,oligodendrocyte,15
E5.MAA000928.3_9_M.1.1,oligodendrocyte,17
E5.MAA000930.3_8_M.1.1,oligodendrocyte,15
E5.MAA000935.3_8_M.1.1,oligodendrocyte,15
E5.MAA000944.3_9_M.1.1,oligodendrocyte,15
E5.MAA001845.3_39_F.1.1,endothelial cell,2
E6.B003290.3_38_F.1.1,endothelial cell,16
E6.MAA000550.3_10_M.1.1,oligodendrocyte,14
E6.MAA000560.3_10_M.1.1,oligodendrocyte,15
E6.MAA000563.3_10_M.1.1,astrocyte,8
E6.MAA000615.3_10_M.1.1,oligodendrocyte,15
E6.MAA000902.3_11_M.1.1,neuron,19
E6.MAA000926.3_9_M.1.1,astrocyte,11
E6.MAA000930.3_8_M.1.1,oligodendrocyte precursor cell,4
E6.MAA000932.3_11_M.1.1,endothelial cell,16
E6.MAA000935.3_8_M.1.1,oligodendrocyte,14
E6.MAA000944.3_9_M.1.1,oligodendrocyte,9
E6.MAA001895.3_38_F.1.1,endothelial cell,2
E7.B003290.3_38_F.1.1,endothelial cell,16
E7.MAA000560.3_10_M.1.1,oligodendrocyte,15
E7.MAA000615.3_10_M.1.1,oligodendrocyte,15
E7.MAA000923.3_9_M.1.1,oligodendrocyte,15
E7.MAA000926.3_9_M.1.1,oligodendrocyte,15
E7.MAA000944.3_9_M.1.1,astrocyte,11
E8.B001688.3_38_F.1.1,oligodendrocyte,4
E8.B003275.3_38_F.1.1,endothelial cell,16
E8.B003290.3_38_F.1.1,endothelial cell,16
E8.MAA000560.3_10_M.1.1,astrocyte,11
E8.MAA000926.3_9_M.1.1,oligodendrocyte,15
E8.MAA000930.3_8_M.1.1,astrocyte,6
E8.MAA000944.3_9_M.1.1,oligodendrocyte,19
E9.B003290.3_38_F.1.1,endothelial cell,18
E9.MAA000560.3_10_M.1.1,oligodendrocyte,1
E9.MAA000581.3_10_M.1.1,oligodendrocyte,15
E9.MAA000615.3_10_M.1.1,oligodendrocyte,15
E9.MAA000638.3_9_M.1.1,neuron,7
E9.MAA000923.3_9_M.1.1,oligodendrocyte,15
E9.MAA000926.3_9_M.1.1,astrocyte,11
E9.MAA000935.3_8_M.1.1,oligodendrocyte,1
E9.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,4
E9.MAA000944.3_9_M.1.1,oligodendrocyte,15
F1.B003290.3_38_F.1.1,endothelial cell,2
F1.MAA000564.3_10_M.1.1,oligodendrocyte,15
F1.MAA000581.3_10_M.1.1,Bergmann glial cell,5
F1.MAA000926.3_9_M.1.1,neuron,0
F1.MAA000932.3_11_M.1.1,endothelial cell,10
F1.MAA000935.3_8_M.1.1,oligodendrocyte,15
F1.MAA000942.3_8_M.1.1,neuron,19
F1.MAA000944.3_9_M.1.1,astrocyte,11
F1.MAA000947.3_9_M.1.1,oligodendrocyte,15
F10.B003290.3_38_F.1.1,oligodendrocyte precursor cell,4
F10.MAA000553.3_10_M.1.1,endothelial cell,16
F10.MAA000560.3_10_M.1.1,oligodendrocyte,15
F10.MAA000561.3_10_M.1.1,astrocyte,11
F10.MAA000581.3_10_M.1.1,Bergmann glial cell,5
F10.MAA000923.3_9_M.1.1,oligodendrocyte,15
F10.MAA000926.3_9_M.1.1,astrocyte,11
F10.MAA000932.3_11_M.1.1,endothelial cell,16
F11.B003275.3_38_F.1.1,endothelial cell,16
F11.B003290.3_38_F.1.1,oligodendrocyte precursor cell,4
F11.MAA000538.3_8_M.1.1,oligodendrocyte,1
F11.MAA000553.3_10_M.1.1,endothelial cell,2
F11.MAA000560.3_10_M.1.1,astrocyte,11
F11.MAA000561.3_10_M.1.1,oligodendrocyte,15
F11.MAA000564.3_10_M.1.1,endothelial cell,16
F11.MAA000615.3_10_M.1.1,oligodendrocyte,15
F11.MAA000638.3_9_M.1.1,oligodendrocyte,3
F11.MAA000932.3_11_M.1.1,endothelial cell,16
F11.MAA000941.3_8_M.1.1,oligodendrocyte,15
F11.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,4
F12.B003275.3_38_F.1.1,endothelial cell,2
F12.B003290.3_38_F.1.1,endothelial cell,16
F12.MAA000550.3_10_M.1.1,oligodendrocyte,15
F12.MAA000560.3_10_M.1.1,oligodendrocyte,15
F12.MAA000561.3_10_M.1.1,endothelial cell,16
F12.MAA000563.3_10_M.1.1,oligodendrocyte precursor cell,12
F12.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,12
F12.MAA000581.3_10_M.1.1,brain pericyte,3
F12.MAA000926.3_9_M.1.1,brain pericyte,3
F12.MAA000930.3_8_M.1.1,oligodendrocyte,15
F12.MAA000947.3_9_M.1.1,oligodendrocyte,15
F12.MAA001894.3_39_F.1.1,oligodendrocyte,15
F13.B003275.3_38_F.1.1,endothelial cell,2
F13.MAA000560.3_10_M.1.1,oligodendrocyte,15
F13.MAA000561.3_10_M.1.1,neuron,7
F13.MAA000581.3_10_M.1.1,neuron,7
F13.MAA000615.3_10_M.1.1,neuron,19
F13.MAA000923.3_9_M.1.1,oligodendrocyte,1
F13.MAA000925.3_9_M.1.1,oligodendrocyte,15
F13.MAA000926.3_9_M.1.1,oligodendrocyte,15
F13.MAA000942.3_8_M.1.1,endothelial cell,2
F13.MAA000944.3_9_M.1.1,oligodendrocyte,15
F14.MAA000424.3_11_M.1.1,endothelial cell,2
F14.MAA000560.3_10_M.1.1,oligodendrocyte,15
F14.MAA000564.3_10_M.1.1,oligodendrocyte,15
F14.MAA000581.3_10_M.1.1,endothelial cell,2
F14.MAA000926.3_9_M.1.1,astrocyte,11
F14.MAA000935.3_8_M.1.1,oligodendrocyte,15
F14.MAA001895.3_38_F.1.1,endothelial cell,10
F15.B003275.3_38_F.1.1,endothelial cell,2
F15.B003290.3_38_F.1.1,endothelial cell,16
F15.MAA000553.3_10_M.1.1,oligodendrocyte precursor cell,12
F15.MAA000581.3_10_M.1.1,brain pericyte,3
F15.MAA000638.3_9_M.1.1,neuron,7
F15.MAA000902.3_11_M.1.1,endothelial cell,16
F15.MAA000923.3_9_M.1.1,oligodendrocyte,15
F15.MAA000930.3_8_M.1.1,endothelial cell,2
F15.MAA000944.3_9_M.1.1,oligodendrocyte,15
F15.MAA001895.3_38_F.1.1,endothelial cell,16
F16.B003277.3_39_F.1.1,oligodendrocyte,9
F16.MAA000560.3_10_M.1.1,oligodendrocyte,15
F16.MAA000581.3_10_M.1.1,endothelial cell,2
F16.MAA000638.3_9_M.1.1,oligodendrocyte,1
F16.MAA000926.3_9_M.1.1,oligodendrocyte,15
F16.MAA000935.3_8_M.1.1,oligodendrocyte,15
F16.MAA000947.3_9_M.1.1,oligodendrocyte,15
F17.B003290.3_38_F.1.1,endothelial cell,2
F17.MAA000581.3_10_M.1.1,brain pericyte,3
F17.MAA000926.3_9_M.1.1,oligodendrocyte,15
F17.MAA000940.3_8_M.1.1,neuron,0
F17.MAA000941.3_8_M.1.1,oligodendrocyte,15
F17.MAA000942.3_8_M.1.1,neuron,0
F17.MAA000944.3_9_M.1.1,astrocyte,11
F18.B003275.3_38_F.1.1,oligodendrocyte,13
F18.B003277.3_39_F.1.1,oligodendrocyte,9
F18.MAA000424.3_11_M.1.1,endothelial cell,16
F18.MAA000560.3_10_M.1.1,oligodendrocyte,15
F18.MAA000561.3_10_M.1.1,brain pericyte,15
F18.MAA000581.3_10_M.1.1,endothelial cell,2
F18.MAA000923.3_9_M.1.1,oligodendrocyte,15
F18.MAA000940.3_8_M.1.1,oligodendrocyte,1
F18.MAA000947.3_9_M.1.1,oligodendrocyte,15
F18.MAA001895.3_38_F.1.1,endothelial cell,2
F19.B003275.3_38_F.1.1,endothelial cell,2
F19.B003277.3_39_F.1.1,oligodendrocyte,9
F19.MAA000424.3_11_M.1.1,neuron,7
F19.MAA000560.3_10_M.1.1,oligodendrocyte,1
F19.MAA000561.3_10_M.1.1,brain pericyte,3
F19.MAA000581.3_10_M.1.1,brain pericyte,3
F19.MAA000638.3_9_M.1.1,oligodendrocyte,1
F19.MAA000902.3_11_M.1.1,oligodendrocyte,15
F19.MAA000926.3_9_M.1.1,oligodendrocyte precursor cell,4
F19.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,4
F19.MAA000940.3_8_M.1.1,neuron,0
F19.MAA000941.3_8_M.1.1,astrocyte,11
F2.B003728.3_56_F.1.1,oligodendrocyte,6
F2.MAA000560.3_10_M.1.1,astrocyte,11
F2.MAA000564.3_10_M.1.1,oligodendrocyte,15
F2.MAA000615.3_10_M.1.1,oligodendrocyte,1
F2.MAA000923.3_9_M.1.1,oligodendrocyte,15
F2.MAA000924.3_8_M.1.1,oligodendrocyte,17
F2.MAA000926.3_9_M.1.1,oligodendrocyte,15
F2.MAA000932.3_11_M.1.1,endothelial cell,10
F2.MAA000940.3_8_M.1.1,neuron,0
F2.MAA000941.3_8_M.1.1,oligodendrocyte,15
F2.MAA000944.3_9_M.1.1,oligodendrocyte precursor cell,11
F2.MAA000947.3_9_M.1.1,endothelial cell,16
F20.B003275.3_38_F.1.1,endothelial cell,2
F20.MAA000560.3_10_M.1.1,oligodendrocyte,1
F20.MAA000581.3_10_M.1.1,endothelial cell,16
F20.MAA000902.3_11_M.1.1,oligodendrocyte,15
F20.MAA000926.3_9_M.1.1,endothelial cell,2
F20.MAA000944.3_9_M.1.1,astrocyte,11
F20.MAA000947.3_9_M.1.1,oligodendrocyte,15
F20.MAA001895.3_38_F.1.1,endothelial cell,16
F21.B003290.3_38_F.1.1,neuron,0
F21.B003728.3_56_F.1.1,astrocyte,6
F21.MAA000560.3_10_M.1.1,oligodendrocyte,1
F21.MAA000561.3_10_M.1.1,endothelial cell,16
F21.MAA000638.3_9_M.1.1,neuron,7
F21.MAA000924.3_8_M.1.1,neuron,7
F21.MAA000925.3_9_M.1.1,oligodendrocyte,15
F21.MAA000926.3_9_M.1.1,oligodendrocyte,15
F21.MAA000935.3_8_M.1.1,astrocyte,11
F21.MAA000944.3_9_M.1.1,oligodendrocyte,15
F22.B003274.3_38_F.1.1,oligodendrocyte,15
F22.B003275.3_38_F.1.1,neuron,7
F22.MAA000424.3_11_M.1.1,endothelial cell,16
F22.MAA000553.3_10_M.1.1,oligodendrocyte,15
F22.MAA000560.3_10_M.1.1,oligodendrocyte,15
F22.MAA000563.3_10_M.1.1,oligodendrocyte,15
F22.MAA000578.3_10_M.1.1,Bergmann glial cell,5
F22.MAA000581.3_10_M.1.1,endothelial cell,16
F22.MAA000641.3_9_M.1.1,oligodendrocyte,15
F22.MAA000935.3_8_M.1.1,oligodendrocyte,15
F22.MAA000944.3_9_M.1.1,astrocyte,6
F22.MAA001895.3_38_F.1.1,oligodendrocyte,13
F3.B003274.3_38_F.1.1,astrocyte,11
F3.B003277.3_39_F.1.1,astrocyte,11
F3.B003290.3_38_F.1.1,endothelial cell,16
F3.B003728.3_56_F.1.1,oligodendrocyte,15
F3.MAA000424.3_11_M.1.1,endothelial cell,10
F3.MAA000550.3_10_M.1.1,oligodendrocyte precursor cell,4
F3.MAA000560.3_10_M.1.1,astrocyte,11
F3.MAA000564.3_10_M.1.1,astrocyte,11
F3.MAA000925.3_9_M.1.1,oligodendrocyte,15
F3.MAA000926.3_9_M.1.1,astrocyte,11
F3.MAA000932.3_11_M.1.1,endothelial cell,16
F3.MAA000942.3_8_M.1.1,oligodendrocyte,15
F3.MAA000944.3_9_M.1.1,astrocyte,11
F4.B003290.3_38_F.1.1,endothelial cell,16
F4.MAA000560.3_10_M.1.1,oligodendrocyte,15
F4.MAA000563.3_10_M.1.1,brain pericyte,3
F4.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,12
F4.MAA000638.3_9_M.1.1,neuron,7
F4.MAA000930.3_8_M.1.1,oligodendrocyte,15
F4.MAA000932.3_11_M.1.1,brain pericyte,3
F4.MAA000935.3_8_M.1.1,oligodendrocyte,15
F4.MAA000941.3_8_M.1.1,oligodendrocyte,15
F4.MAA000942.3_8_M.1.1,oligodendrocyte,14
F4.MAA000947.3_9_M.1.1,oligodendrocyte,1
F4.MAA001895.3_38_F.1.1,endothelial cell,2
F5.B003274.3_38_F.1.1,oligodendrocyte,6
F5.B003275.3_38_F.1.1,endothelial cell,16
F5.B003290.3_38_F.1.1,endothelial cell,16
F5.MAA000564.3_10_M.1.1,oligodendrocyte,15
F5.MAA000641.3_9_M.1.1,oligodendrocyte,1
F5.MAA000924.3_8_M.1.1,oligodendrocyte,19
F5.MAA000932.3_11_M.1.1,endothelial cell,2
F5.MAA000935.3_8_M.1.1,oligodendrocyte,15
F5.MAA000947.3_9_M.1.1,oligodendrocyte,1
F5.MAA001894.3_39_F.1.1,endothelial cell,2
F6.B003290.3_38_F.1.1,endothelial cell,2
F6.B003728.3_56_F.1.1,astrocyte,11
F6.MAA000560.3_10_M.1.1,oligodendrocyte,15
F6.MAA000563.3_10_M.1.1,oligodendrocyte,15
F6.MAA000926.3_9_M.1.1,oligodendrocyte,15
F6.MAA000930.3_8_M.1.1,oligodendrocyte,15
F6.MAA000932.3_11_M.1.1,endothelial cell,16
F6.MAA000944.3_9_M.1.1,oligodendrocyte,1
F6.MAA000947.3_9_M.1.1,astrocyte,11
F6.MAA001854.3_38_F.1.1,neuron,17
F6.MAA001894.3_39_F.1.1,oligodendrocyte,15
F7.B003290.3_38_F.1.1,endothelial cell,10
F7.MAA000560.3_10_M.1.1,oligodendrocyte,15
F7.MAA000638.3_9_M.1.1,endothelial cell,18
F7.MAA000902.3_11_M.1.1,oligodendrocyte,15
F7.MAA000926.3_9_M.1.1,oligodendrocyte,15
F7.MAA000930.3_8_M.1.1,oligodendrocyte,15
F7.MAA000932.3_11_M.1.1,endothelial cell,10
F7.MAA000935.3_8_M.1.1,oligodendrocyte,15
F7.MAA000942.3_8_M.1.1,oligodendrocyte,15
F7.MAA000947.3_9_M.1.1,astrocyte,11
F7.MAA001853.3_38_F.1.1,endothelial cell,2
F7.MAA001894.3_39_F.1.1,oligodendrocyte,1
F7.MAA001895.3_38_F.1.1,endothelial cell,10
F8.B000621.3_56_F.1.1,brain pericyte,3
F8.B003290.3_38_F.1.1,neuron,19
F8.B003728.3_56_F.1.1,oligodendrocyte,15
F8.MAA000560.3_10_M.1.1,oligodendrocyte,15
F8.MAA000926.3_9_M.1.1,astrocyte,11
F8.MAA000932.3_11_M.1.1,endothelial cell,16
F8.MAA000942.3_8_M.1.1,oligodendrocyte,15
F8.MAA000947.3_9_M.1.1,oligodendrocyte,15
F9.B001688.3_38_F.1.1,oligodendrocyte,14
F9.B003277.3_39_F.1.1,oligodendrocyte,15
F9.B003290.3_38_F.1.1,brain pericyte,3
F9.B003728.3_56_F.1.1,oligodendrocyte,1
F9.MAA000560.3_10_M.1.1,oligodendrocyte,15
F9.MAA000615.3_10_M.1.1,oligodendrocyte,15
F9.MAA000926.3_9_M.1.1,oligodendrocyte,15
F9.MAA000932.3_11_M.1.1,endothelial cell,10
F9.MAA000935.3_8_M.1.1,oligodendrocyte,12
F9.MAA000941.3_8_M.1.1,oligodendrocyte,15
F9.MAA000942.3_8_M.1.1,neuron,0
F9.MAA000944.3_9_M.1.1,oligodendrocyte precursor cell,4
F9.MAA000947.3_9_M.1.1,oligodendrocyte,14
G1.B003290.3_38_F.1.1,endothelial cell,2
G1.B003728.3_56_F.1.1,oligodendrocyte,15
G1.MAA000560.3_10_M.1.1,oligodendrocyte,14
G1.MAA000926.3_9_M.1.1,oligodendrocyte,15
G1.MAA000932.3_11_M.1.1,neuron,19
G1.MAA000935.3_8_M.1.1,oligodendrocyte,15
G1.MAA000940.3_8_M.1.1,neuron,0
G1.MAA000941.3_8_M.1.1,astrocyte,11
G1.MAA000944.3_9_M.1.1,oligodendrocyte,15
G10.B003275.3_38_F.1.1,endothelial cell,16
G10.B003290.3_38_F.1.1,endothelial cell,2
G10.MAA000553.3_10_M.1.1,endothelial cell,16
G10.MAA000578.3_10_M.1.1,Bergmann glial cell,5
G10.MAA000615.3_10_M.1.1,oligodendrocyte,1
G10.MAA000638.3_9_M.1.1,neuron,7
G10.MAA000923.3_9_M.1.1,oligodendrocyte,15
G10.MAA000925.3_9_M.1.1,oligodendrocyte,15
G10.MAA000930.3_8_M.1.1,oligodendrocyte,15
G10.MAA000932.3_11_M.1.1,endothelial cell,2
G10.MAA000944.3_9_M.1.1,astrocyte,11
G10.MAA000947.3_9_M.1.1,oligodendrocyte,1
G11.MAA000553.3_10_M.1.1,endothelial cell,10
G11.MAA000578.3_10_M.1.1,oligodendrocyte,15
G11.MAA000926.3_9_M.1.1,oligodendrocyte,15
G11.MAA000942.3_8_M.1.1,oligodendrocyte,15
G11.MAA001894.3_39_F.1.1,astrocyte,11
G12.B003290.3_38_F.1.1,endothelial cell,2
G12.MAA000550.3_10_M.1.1,oligodendrocyte,15
G12.MAA000926.3_9_M.1.1,oligodendrocyte,15
G12.MAA000932.3_11_M.1.1,astrocyte,11
G12.MAA000941.3_8_M.1.1,oligodendrocyte,15
G13.B003275.3_38_F.1.1,endothelial cell,16
G13.MAA000560.3_10_M.1.1,oligodendrocyte,15
G13.MAA000578.3_10_M.1.1,astrocyte,8
G13.MAA000923.3_9_M.1.1,oligodendrocyte,15
G13.MAA000925.3_9_M.1.1,endothelial cell,16
G13.MAA000926.3_9_M.1.1,neuron,7
G13.MAA000935.3_8_M.1.1,endothelial cell,16
G13.MAA000944.3_9_M.1.1,astrocyte,11
G13.MAA001894.3_39_F.1.1,oligodendrocyte,15
G14.B003275.3_38_F.1.1,endothelial cell,16
G14.MAA000560.3_10_M.1.1,oligodendrocyte,1
G14.MAA000564.3_10_M.1.1,neuron,19
G14.MAA000581.3_10_M.1.1,endothelial cell,16
G14.MAA000615.3_10_M.1.1,brain pericyte,18
G14.MAA000940.3_8_M.1.1,neuron,0
G14.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,4
G14.MAA000942.3_8_M.1.1,oligodendrocyte,15
G14.MAA000944.3_9_M.1.1,oligodendrocyte,15
G14.MAA000947.3_9_M.1.1,endothelial cell,16
G15.B003275.3_38_F.1.1,endothelial cell,2
G15.B003290.3_38_F.1.1,endothelial cell,16
G15.MAA000424.3_11_M.1.1,neuron,7
G15.MAA000560.3_10_M.1.1,oligodendrocyte,15
G15.MAA000581.3_10_M.1.1,neuron,7
G15.MAA000923.3_9_M.1.1,oligodendrocyte,12
G15.MAA000926.3_9_M.1.1,oligodendrocyte,14
G15.MAA000944.3_9_M.1.1,oligodendrocyte,15
G16.MAA000581.3_10_M.1.1,endothelial cell,2
G16.MAA000941.3_8_M.1.1,oligodendrocyte,15
G16.MAA000944.3_9_M.1.1,endothelial cell,16
G16.MAA000947.3_9_M.1.1,oligodendrocyte,15
G17.B000404.3_56_F.1.1,oligodendrocyte,15
G17.B003275.3_38_F.1.1,oligodendrocyte,13
G17.MAA000581.3_10_M.1.1,endothelial cell,2
G17.MAA000925.3_9_M.1.1,oligodendrocyte,1
G17.MAA000935.3_8_M.1.1,oligodendrocyte,15
